label,text
1,@Kvrmaa_Trill @StudyFN @VLzed says the scrawny nigger.
2,"@michigannews13 an coaches dont put them in positions to be successful, the offensive struggles can all be put on gardner, program is trash"
1,@Yes_THAT_KiKi hey send me your songs I need to put them hoes on a CD and bang em when I ride around
1,@Hovaa_ that's very logical because bitches love using my face as a toilet
1,#BangBangBirdGang ya bitch you!!! 56 -fruit loop
2,"RT @NativeCurator: THIS is how you honor
Native Americans. #changethename #HTTR @redskinsfacts @redskins http://t.co/23VGQvEHy5"
1,"&#128149;&#128149;&#128149; pussy ride dick like she a Jamaican / \ / &#128167;\ 
. */. &#127796; |. &#165;~ ! &#127796;. | &gt; \ 
&#128043; $. / &#127806;\ ; &#128043; ) &amp;&#128043;*"
1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!"""
2,"I took 2 ""Rebel vs. Yankee"" tests (40 questions, accents, word usage) and scored a total % of 47.5% Rebel vs. 52.5% Yankee in southern Pa."
1,&#8220;@_WithFinesse: &#8220;@Shane_A1: Lol I 4got rose been dat nicca tho&#8221; #1 Never forget.&#8221;lol yee I was trippin
2,@EmmaLouisaSuttl Hit the clam chowder.Thanks for the wishes and the card
2,@SteveWorks4You Stockboy...everyone mocks you.
2,I need sleep but can't seem to get that place that let's you clam down and sleep :(
1,"""Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku"""
1,"' Ok my Texas bitch keep textin me , callin cryin stressin me , askin me about where I been but I been with another bitch allegedly &#1043359; ."
1,@Righteouz_ lmfao!!!!! I remember all the rednecks in my school with that shit lol
2,@HBergHattie @snkscoyote I wonder if the progs didn't relegate young black men to the ghettos to keep them away from harry reid's friends...
2,Green grass and tree trash. http://t.co/SO9C7g3FQ5
1,"""@NastyCopper: Money getting taller and bitches getting blurry"""
1,"@HopOnTheBeast i found her right here, good job unfollowing me btw faggot http://t.co/kD3iSeIoLd"
1,"""If you're a bad bitch put your hands up high"" 
Every girl in the room starts waving there hands around."
2,RT @stephpaulus: I have yet to master the art of eating a powdered donut without looking like I just left Charlie Sheen's house.
2,Best rider? That goes to a blaxican.
1,"@ItsJusMeJoJo lol you've tweeted ""bitch"" an excessive amount (for you) today. you ok?"
1,@CuteCIothes @xo_shelbie go buy them bitches
1,"""Will shank a bitch for ceviche"""
1,&#8220;@_tellmeboutLOVE: Gave that bitch a bib since she wanna act messy&#8221;
1,#UMightNotGetIn &#128514;&#128514;&#128514; fucc nicca #BeerandTacOS #WeTheLastOnesLeft http://t.co/45FV79CV0z
1,"&#8220;@Amillinati_: Bro like I really enjoy like eating pussy from the back... It makes it more nasty, I like nasty haha &#128520;&#8221;you like eating ass 2"
1,@Kyle_Monahan Fuck you bitch
1,@MizzCreme what that pussy do tho?
2,RT @DaCoolestLame: Yo BCU band made UCF band look like trash
1,@DON_Le3GGG lol hell ya dey think a nicca down der #roadrunnin
2,I was in love with Charlie &#128553;
2,"RT @metroadlib: i thank every broad in the universe who takes that step forward &amp;puts colored contacts in her eyes.
that's one less person &#8230;"
2,@Adrian1_knowsu &#9757;&#65039;no ghetto names &#128581;
1,"' Niggah said "" my girl off limits thirsty niggahs stay out her inbox "" But the bitch look like Kunta Kintes... http://t.co/VeqZF9IK6Q"
2,National Review calls #gay marriage 'lawlessness' http://t.co/QpTreDa6yv #oregon #tcot #gop #NOM #lol #teabaggers
1,&#128073; RT @Pr3ttyN33: Don't like me ??? Have a &#128186;with the rest of the bitches waiting for me to give a fuck &#128540;&#128129;
2,"@DizzyBala God awful, and that dude is Dorian / eggplant black."
1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Japanese | Pretty young Japanese girl&#8217;s hot cunt fucked &amp; c | http://t.co/wt5SSOF9rW"
1,@Based_Saiyan my grandpa has better comebacks and he's dead you faggot go outside and let go of your little ass dick for a minute
2,Jay Z - Takeover &amp; U Don't Know LIVE @ Home &amp; Home Concert Yankee Stadium: http://t.co/4EuK80uLiS via @YouTube
1,@ElizabethBatman &amp; @z0mbiedance are bitches.
1,"@SteveMartinToGo careful, they might try to queer ya!"
1,@Marilyn_Munster Ha!!!! The shyt niggas tell hoes 2 ho wanna be more...
1,&#8220;@iDisrespectHoez: RT @GodOfMilfs: Single moms got that proven pussy&#8221; LOL fckd up but truuu
2,Do you know where I grew up Skippy? @mouzone_brother @psherm07 @EchoesErrant @gigg423 @jstines3
2,The Republican Lt Governor of Missouri says he's sorry he called LAW Anglo-American Law. Racist Pig That he is...
2,RT @ABCbirds1: #Neonics are deadly to #birds like the American Kestrel and #bees. Ask @Lowes to take it off their shelves. #EcoWed http://t&#8230;
2,"Sometimes I wish I had a cute pet monkey, but then I remember it would probably defecate everywhere, beat me up, and destroy my house."
2,"RT @McNarstle: ...and rounding out our CNN Ebola panel tonight, the monkey from the 1995 film, OUTBREAK."
2,Who wanna play pin da tail on da colored man's butt?
1,"@PaulConroy @habeshasuperman oh, it's coming up, little bitch, and the U.S. Has no veto over it. It'll be a thrill to watch."
1,#That son of a bitch moment when you turn the radio on and your favorite song is on but its the end of the song
2,RT @NBCSports: THIS JUST IN: Yankees P Michael Pineda is ejected from game after substance found on his neck http://t.co/7c3ekGdoVB http://&#8230;
1,@HanSolosSon bruh really rocking a toaster on his face lmaoooo he prolly got 0 bitches too man.
2,"""@itscoleharmon_: When twitter rappers dm me their trash links http://t.co/35nMR4AUQg"""
1,@Im_a_Asshole_ @ImTooMuch @MyAssHoleSoWet So you gon call me a nigger because of that? Fuck wrong with you?
2,@contrarian11 @YouTube yeah. great song. just watching the MSG concert of 1990 Yankee Stadium gig.
2,"Your A Good Gravedigger, Charlie Brown #SpookyBroadway @midnight"
2,RT @TheDiLLon1: Y'all not gonna trash Spirit airlines. I travel w/ them all the time. They even let me fly the plane 4 times. They don't mi&#8230;
1,&#8220;@Untouchable_T: Never seen so many perfect bitches til I made a Twitter &#128564; but &#128056;&#9749;&#65039;&#8221;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;
2,RT @ClutchLikeMJ: Tennessee isn't even orange it's like vitamin pee yellow &#128553;&#128514;&#128514;&#128514;
2,RT @JustReIatabIe: when you die on flappy bird &#128514; http://t.co/Pu7uqxJFMc
1,&#8220;@sarahecarroll: 100% of the female population needs to stop being such a bitch&#8221;
2,"@MSoltan18 @KoredeB9 I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points"
1,@Farrahisawhore @PersianFarrah nice account faggot
2,@DanWolken It's idiotic opinions like this that make polls less than trash. Polls weren't a problem when people with integrity were voting.
2,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.
2,"RT @T_Mart88: Jaheim, Donell Jones, Lyfe Jennings, Ginuwine, Charlie Wilson, Dru Hill, NEXT, Jodeci, Tyrese and etc ...... bring THAT type &#8230;"
2,Girls that wear colored jeans &#128525;&#128527;&#128076;
1,@JoeTheMailman @emilyrs But that bitch could care less about Benghazi victims!
1,@ChiefKeef fucc droppin songs when yu gon drop a mixtape nicca
1,@EzraxDavis you want my pussy so bad
1,@CinWicked Did you just call My Sweet Baboo a ho?!?!
1,&#8220;@OhThatsLee Uhoh you got the hoes lol RT @verbally_abrupt: Y'all I found this letter on my car. http://t.co/lu58HimXxS&#8221; Naaah
2,RT @jm_wags: Well I play flappy bird now and I don't know why
1,"""@royalswagg_: using y=mx+b to find the slope of that ass"""
2,RT @DCPlod: The paranoid fear of sharia on the right boils down to: Christian fundamentalists should be the sole oppressors and persecu ...
2,"RT @sportspickle: Yankees didn't want Russell Martin, so he signed with the Pirates 2 years ago. Pirates have made back-to-back postseasons&#8230;"
2,@erinscafe We hate them more than the Cowboys and Yankees.
1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Lesbian | Lesbian girl eating pussy http://t.co/Ht9szL3b24"
2,"""@AllAboutManFeet: http://t.co/3gzUpfuMev"" woof woof and hot soles"
1,"""@Jewelxo: Can pornhub just get a gaming stream feature so these dumb bitches can gtfo"" @Pornhub get on it Katie&lt;3"
1,"#QuestionIAskMySelf why should I be slapping this hoe tuh solve something, ima leave it alone..............I never usually listen to myself"
1,"&#8220;@sammyk1429: ""I am not a bitch, I am the bitch. So that is Ms. Bitch to you!"" &#128540;&#8221;"
1,"""@LiLFridayHOE: Easy cum, easy hoe"" That's a fact !"
1,@Highwayy_17 you're a bitch
1,"&#8220;@_OneBadCreation: Boyfriends that'll eat yo pussy all day long 

Ur da real mvp &#128557;&#128079;&#8221; http://t.co/6dImZ71MPV"
2,RT @ActuallyAmDolan: wen u look liek trash n sum1 complimentz u http://t.co/5AgYHBTFXh
2,"She has zebra tights in her take home bag, me and my mom are just &#128525;"
2,"&#8220;@lakeshow73: @WCCORosen Too bad the optimism I have for the Royals, you don't have for the Twins!! Take those ""Rose(ie) colored glasses off"
1,@JZolly23 @HannahKubiak Everybody knows that bitches love mullets #Pantiedropin
1,@Coley_Cee fuck u u dumb ass bitch hoe
2,"Conoc&#237; tus ojos negros 
Y ahora si que no puedo vivir sin ellos"
1,"@NOTJOHNROSS try being respectful, instead of acting like a fucking retard."
1,@AwiLL_2RECKLESS bruh did go out like a bitch thoe lol that should not be his final match
1,"@Whale__Tail what'd the note say? ""Stop being a bitch, here's some flowers. &lt;3"" gets em everytime"
2,"@thelovemaster ""I'm gonna nip you right in the bud!"""
1,"&#8220;@TKetterhagen: &#8220;@lars_matthews: &#8220;@Nspan17: I really only like like 3 people in this town, everyone else is a faggot&#8221; me&#8221; me&#8221; me"
2,I talked to some birds... I fell in love again..
2,Charlie Daniels Goes Off on &#8216;Satanic Evil&#8217; http://t.co/3haWjFavUz
1,@I_GotOne awe boy you smell like monkey sex
1,@McwilliamsBrett ayyy tell that bitch in your avi she needs fix a flat for dat flat ass&#128527;
1,' This Niggah Kevin Hart couldn't sit down lmaoooooooooooo My niggah My Niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1043358;&#1043351;&#1043323;
2,I think I'll just eat this brownie and pass out
2,Brownies brownies brownies
1,"@Guz1012_ I've had to do it in multiple classes. Ain't really that rare. Also, don't call your teacher a bitch on twitter."
2,@Yankees probably time to put this twitter feed to bed #nyy
2,"If I ever committ a crime, you can cite LVL as being the sole influence."
1,@JonJanke @Deadspin @jtrimbl3 You sound like you're pussy whooped. #freelikeabird
1,' Beat the pussy up till its red like rosters and after I fuck I get to moovin like the hoovas &#1040784;&#9996;&#65039; .
2,Literally just got up and the first thing I did was chug a huge glass of water
1,"&#8220;@dappermuke: i'll be a bitch when i have to be a bitch :)

#fandomapology 
#5sosFamAnd1DfandomFollowParty&#8221; PREACH"
1,@ChristyMack fugly bitch john will dump ur ratchet ass
1,@BeenBasedB do this nigga think he mick foley ?
1,@ScHoolboyCole you a bitch for
2,@tweebest clam it
1,#CelebrityLeakedPhotos YEAH&gt; NOW YOU KNOW how it feels knowing the #NSA is on all our phones. Quit whining like #muslim #bitches.
1,"@ElaineeEspinoza *you're, *bitch"
2,Peace my friend..Only Peace..I am not your enemy..Dont say that word again..Look at my Facebook wall..One of my best friends ever was a Moor
1,@VeronicaLewis You just can't give hillbillies an audience. They'll squander it every time.
2,"Do birds have dongs? How do they mate? Help me, I'm an adult who doesn't know how animal sex works!!!"
1,"@Anellesofia I didnt call you a bitch, I just saiddd bitch. #Jeesh"
2,"RT @sky106radio: For lots of great oldies, check out ""Memories and More"", with Yankee Rose, today from 1:00 PM to 4:00 PM Eastern! http://t&#8230;"
1,@DanielSizelove pussy
1,&#8220;@kincade00: Rico full of shyt&#8221;full of money hoe
1,"@Patchy_Beard G's up, hos down, Rush. I mean clearly he likes to party."
1,@Neeksbethatguy I'm signing up and it's ghetto as fuck lmaoo
2,I can't wait to watch the saints put their weiner right in the cowboys butts . Dallas is trash
2,"RT @UberFacts: Mila Kunis has heterochromia iridum which gives her two different colored eyes. One eye is green, the other is brown."
1,@22duces20 haha still a little bitch though &#128517;
1,"@Swagner_813 come see me. anyone named ""swagner"" is obviously a pussy"
2,"Do you have a nickname? What is it? &#8212; Tator, Tator tot, Tightey whitey, whitey Jr, Taylor whitey pants, agent ti... http://t.co/xLBhDJfBF4"
1,@Katiebentel ily hoe cheer up pretti
2,@CBSThisMorning @charlierose racist @NorahODonnell tx trash enjoy your high along with gop win a substitute for racist @MittRomney loss!
1,@KevinTheGee ok I just wanted to know bitch at 5:20 if you're not here I'm out
1,&#8220;@FxckAshUK: @TheKaosYatti Ain't my gf you lil nigguh stfu &#128557;&#128514;&#8221; glory be to GOD then lmfaooooooo &#128557;&#128554;&#128517;
1,@FernandezIce quit being a pussy
2,"""@metroadlib: colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao"
2,"@TechN9ne why did they add your name all ghetto like that? Looks like they used label maker, lol!"
2,"RT @TheRoot: Don Lemon gets called an Uncle Tom, doesn't like it: http://t.co/eV4xgI5Pgc http://t.co/i6Xs8HCnrb"
1,"""@__MALIBUbarbie: Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE!"" ..looking like black&amp;milds out here"
2,RT @CHlLDHOODRUINER: she paid $5 to hold the monkey and look what he did &#128514;&#128557;&#128553; this monkey real af http://t.co/NgeCuWehHb
2,"I've got saltine crackers and red wine here. Is it possible to DIY a communion? I, uh, haven't been to church in awhile. #tbtweets"
2,@HuffingtonPost looks like any other little porch monkey to me!
1,""" black bottle &amp; a bad bitch """
1,"""@UnHoly_Jack: These harbor bitches are all ""Party Bus hoes"""" Lol all?"
1,@AyMrCarter niggas be on pussy shit
1,"""@Bill215_: &#128175;&#128175;&#128175; RT @nel_ayden Bitches be wanting to act like niggas so bad &#128553;&#128553;&#128553; that shit aint cuteeeee"" but niggas act like bitches.."
2,I love wearing fuzzy socks to work
2,I hate my dog's name.. It sounds so ghetto. &#128528;
2,@peteyhoti that funky monkey
1,@Teampowerstroke hoes will be hoes nothing but something guys just dispose #TruthBeTold
1,&#8220;@CallNeeshCakey: Kannie &amp; Vonnie some Tiny ass bitches&#128557;&#128557;&#128557;&#8221;&#128557;&#128079;&#128079; I HATED when you and crissi started calling us little body bitches in Hawaii
1,@Coley_Cee bitch stop takin my shit ooo I hate u u dumb bitch
2,"If you enjoy hunting for sport, then you're trash. If you hunt for food, you deserve to starve."
2,@carlybaejepsen trash
1,@Get__Em__Craig naw hoe let me see if you got Keisha
1,@Coley_Cee bitch dats yo sahara desert ass
2,99 percent of the trash we dump in the sea is missing. This is not a good thing &#8594; http://t.co/CwC2LWCV3T http://t.co/Y0kt02HLm1
2,"McCann, although not having the greatest of seasons, would be a step up from Russel Martin. McCann or Carlos Ruiz #MLB #Yankees"
1,#MessageToMyFutureSpouse u better cook and clean for me bitch. Ill give u all my money but I ain't cleanin no dishes and makin my own plate.
1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | pussy fuck close up http://t.co/0dvaZWLq2q"
1,@Get__Em__Craig funky hoe you gone solo
1,@Stillmatic_12 @mike_ray7 what a retard
2,@andersonDrLJA i'm so sick of self serving politicians standing by while BO trashes America. #WeAreRepublicNotRegime #ImpeachObama
